Sample,Species,Location,Date,Fish #,TL
PHA 1A - 29.10.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/10/2019,L4,1.948
PHA 1A - 29.10.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/10/2019,L5,1.876
PHA 1A - 29.10.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/10/2019,L6,2.146
PHA- 29.7.19 - ETOH - 1x P. richardsoni,P. richardsoni,Port Hacking,29/07/2019,L1,2.132
PHB Tow 1 - 27.10.21 - ETOH - 1x P. grandispinis,P. grandispinis,Port Hacking,27/10/2021,L1,5.871
PHB Tow 1 - 25.11.21 - ETOH - 1x P. grandispinis,P. grandispinis,Port Hacking,25/11/2021,L1,2.43
PHB Tow 1 - 25.11.21 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,25/11/2021,L1,3.232
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L1,3.426
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L2,3.736
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L3,3.198
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L4,3.587
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L5,2.734
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L6,2.668
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L7,2.868
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L8,3.432
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L9,2.941
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L1,2.404
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L2,3.198
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L3,2.986
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L4,3.917
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L5,3.707
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L6,3.533
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L7,3.87
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L8,2.982
PHB Tow 1 - 20.5.2020 - 9x P. grandispinis 2,P. grandispinis,Port Hacking,20/05/2020,L9,2.135
PHB Tow 1 - 10.6.2020 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,10/06/2020,L1,1.886
PHB Tow 1 - 10.6.2020 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,10/06/2020,L2,1.977
PHB Tow 1 - 10.6.2020 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,10/06/2020,L3,2.612
PHB Tow 1 - 10.6.2020 - ETOH - 4x P. grandispinis,P. richardsoni,Port Hacking,10/06/2020,L4,2.393
PHB Tow 1 - 20.5.2020 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,20/05/2020,L1,2.723
PHB Tow 1 - 10.6.2020 - ETOH - 2x P. richardsoni,P. richardsoni,Port Hacking,10/06/2020,L1,2.592
PHB Tow 1 - 10.6.2020 - ETOH - 2x P. richardsoni,P. richardsoni,Port Hacking,10/06/2020,L2,2.971
PHB Tow 1 - 10.6.2020 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,10/06/2020,L1,3.6
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L1,6.188
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L2,6.032
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L3,7.302
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L4,7.209
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L5,6.146
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L6,6.001
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis,P. grandispinis,Port Hacking,22/09/2020,L7,7.095
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L8,4.744
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L1,3.525
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L2,2.833
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L3,1.975
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L4,2.576
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L5,3.129
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L6,4.372
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L7,4.269
PHB ETOH - 22.9.2020 - Tow 2 - 8x P. grandispinis 2,P. grandispinis,Port Hacking,22/09/2020,L8,4.431
PHB ETOH - 22.9.2020 - Tow 2 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/09/2020,L1,6.849
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L1,5.225
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L2,4.714
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L3,5.913
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L4,3.993
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L5,3.032
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L6,5.2
PHB 21.11.18 - IB2 - ETOH - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/11/2018,L7,5.136
PHB 21.11.18 - IB2 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L1,3.507
PHB 21.11.18 - IB2 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L2,3.289
PHB 21.11.18 - IB2 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L3,5.319
PHB 21.11.18 - IB2 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L4,3.493
PHB 21.11.18 - IB2 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L5,4.266
PHB 19.12.18 - ETOH - #1 - 1x P. grandispinis,P. grandispinis,Port Hacking,19/12/2018,L1,3.284
PHB 12.8.2020 - ETOH - 2x P. richardsoni,P. richardsoni,Port Hacking,12/08/2020,L1,2.512
PHB 12.8.2020 - ETOH - 2x P. richardsoni,P. richardsoni,Port Hacking,12/08/2020,L2,3.414
PHB #2 - 25.10.17 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,25/10/2017,L1,4.162
PHB #2 - 25.10.17 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,25/10/2017,L2,3.542
PHB #2 - 25.10.17 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,25/10/2017,L3,2.587
PHB #2 - 25.10.17 - ETOH - 4x P. grandispinis,P. grandispinis,Port Hacking,25/10/2017,L4,2.628
PHB #2 - 25.10.17 - ETOH - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,25/10/2017,L1,3.669
PHB #2 - 25.10.17 - ETOH - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,25/10/2017,L2,2.238
PHB #2 - 23.1.2018 - ETOH - 1x P. grandispinis 2,P. grandispinis,Port Hacking,23/01/2018,L1,4.401
PHB #2 - 22.2.2018 - ETOH - 1x P. grandispinis,P. grandispinis,Port Hacking,22/02/2018,L1,3.129
PHB #2 - 22.8.17 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L1,6.522
PHB #2 - 22.8.17 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L2,8.738
PHB #2 - 22.8.17 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L3,4.792
PHB #2 - 22.8.17 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L4,5.787
PHB #2 - 22.8.17 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L5,6.311
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L1,5.175
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L2,6.854
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L3,4.149
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L4,5.078
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L5,3.825
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L6,4.902
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L7,6.506
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L8,4.41
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L9,4.877
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L10,4.877
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L1,6.857
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L2,7.192
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L3,8.587
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L4,2.807
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L5,10.114
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L6,9.273
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L7,7.725
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L8,6.428
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L9,10.189
PHB #2 - 21.9.17 - PH100 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,21/09/2017,L10,4.528
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L1,5.734
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L2,2.347
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L3,4.073
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L4,3.349
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L5,1.595
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L6,3.206
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L7,1.387
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L8,2.161
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L9,1.564
PHB #2 - 6.2.17 - 10x P. grandispinis,P. grandispinis,Port Hacking,6/02/2017,L10,2.447
PHB #1 - 28.8.19 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,28/08/2019,L1,4.24
PHB - 31.10.16 - Tow B - ETOH - 3x P. grandispinis,P. grandispinis,Port Hacking,31/10/2016,L1,5.128
PHB - 31.10.16 - Tow B - ETOH - 3x P. grandispinis,P. grandispinis,Port Hacking,31/10/2016,L2,5.77
PHB - 31.10.16 - Tow B - ETOH - 3x P. grandispinis,P. grandispinis,Port Hacking,31/10/2016,L3,5.103
PHB - 29.10.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,29/10/2019,L1,2.328
PHB - 29.10.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,29/10/2019,L2,1.134
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L1,4.077
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L2,4.411
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L3,5.606
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L4,4.838
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L5,4.652
PHB - 29.7.19 - ETOH - 6x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L6,4.29
PHB - 29.7.19 - ETOH - 1x P. richardsoni,P. richardsoni,Port Hacking,29/07/2019,L1,3.356
PHB - 29.7.19 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,29/07/2019,L1,4.01
PHB - 26.9.2016 - PH 100 - 4x P. grandispinis,P. grandispinis,Port Hacking,26/09/2016,L1,6.842
PHB - 26.9.2016 - PH 100 - 4x P. grandispinis,P. grandispinis,Port Hacking,26/09/2016,L2,5.554
PHB - 26.9.2016 - PH 100 - 4x P. grandispinis,P. grandispinis,Port Hacking,26/09/2016,L3,6.569
PHB - 26.9.2016 - PH 100 - 4x P. grandispinis,P. grandispinis,Port Hacking,26/09/2016,L4,7.055
PHB - 26.9.2016 - PH 100 - 1x A. jugosa,P. grandispinis,Port Hacking,26/09/2016,L1,3.811
PHB - 26.6.19 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,26/06/2019,L1,3.819
PHB - 24.9.19 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,24/09/2019,L1,3.513
PHB - 23.5.19 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/05/2019,L1,3.847
PHB - 22.1.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,22/01/2019,L1,5.463
PHB - 22.1.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,22/01/2019,L2,3.798
PHB - 21.4.21 - ETOH - 1x P. grandispinis,P. grandispinis,Port Hacking,21/04/2021,L1,5.426
PHB - 21.4.21 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/04/2021,L1,2.421
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L1,2.635
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L2,2.516
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L3,3.124
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L4,2.888
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L5,1.194
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L6,2.455
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L7,3.591
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L8,2.406
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L9,4.073
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L10,3.471
PHB - 18.3.2016 - ETOH - 11x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L11,3.13
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L1,2.66
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L2,2.77
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L3,2.668
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L4,2.365
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L5,2.334
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L6,2.195
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L7,2.605
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L8,2.159
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L9,2.586
PHB - 18.3.2016 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,18/03/2016,L10,2.961
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L1,3.652
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L2,3.084
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L3,2.697
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L4,3.31
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L5,2.16
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L6,1.907
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L7,1.43
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L8,2.658
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L9,3.37
PHB - 18.3.2016 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,18/03/2016,L10,2.033
PHB - 18.3.2016 - ETOH - 3x P. caeruleopunctatus and 1x P. grandispinis (right),P. caeruleopunctatus ,Port Hacking,18/03/2016,L1,5.433
PHB - 18.3.2016 - ETOH - 3x P. caeruleopunctatus and 1x P. grandispinis (right),P. caeruleopunctatus ,Port Hacking,18/03/2016,L2,1.659
PHB - 18.3.2016 - ETOH - 3x P. caeruleopunctatus and 1x P. grandispinis (right),P. caeruleopunctatus ,Port Hacking,18/03/2016,L3,3.268
PHB - 18.3.2016 - ETOH - 3x P. caeruleopunctatus and 1x P. grandispinis (right),P. grandispinis,Port Hacking,18/03/2016,L4,2.046
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L1,3.944
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L2,5.606
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L3,4.414
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L4,5.064
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L5,2.672
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L6,2.662
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L7,2.367
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L8,2.51
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L9,3.228
PHB - 9.4.19 - ETOH - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L10,2.903
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L1,4.55
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L2,2.598
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L3,2.098
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L4,3.678
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L5,2.207
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L6,1.429
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L7,2.619
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L8,2.323
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L9,2.144
PHB - 9.4.19 - ETOH - 10x P. grandispinis 2,P. grandispinis,Port Hacking,9/04/2019,L10,2.396
PHB - 9.4.19 - ETOH - 3x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L1,4.483
PHB - 9.4.19 - ETOH - 3x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L2,3.239
PHB - 9.4.19 - ETOH - 3x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L3,2.049
PHB - 9.4.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L1,2.169
PHB - 9.4.19 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L2,3.105
PHA Tow 2 - 20.5.2020 - 5x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L1,3.302
PHA Tow 2 - 20.5.2020 - 5x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L2,3.558
PHA Tow 2 - 20.5.2020 - 5x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L3,3.67
PHA Tow 2 - 20.5.2020 - 5x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L4,2.817
PHA Tow 2 - 20.5.2020 - 5x P. grandispinis,P. grandispinis,Port Hacking,20/05/2020,L5,3.199
PHA Tow 2 - 20.5.21 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,20/05/2021,L1,8.739
PHA Tow 2 - 20.5.21 - ETOH - 2x P. grandispinis,P. grandispinis,Port Hacking,20/05/2021,L2,8.05
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L1,5.143
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L2,2.59
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L3,2.166
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L4,4.851
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L5,2.605
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L6,2.81
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L7,1.833
PHA Tow 2 - 11.2.21 - ETOH - 8x P. grandispinis,P. grandispinis,Port Hacking,11/02/2021,L8,2.262
PHA 20210421 - 1x P. grandispinis,P. grandispinis,Port Hacking,21/04/2021,L1,4.318
PHA - 29.7.19 - ETOH - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,29/07/2019,L1,3.433
PHA - 29.7.19 - ETOH - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,29/07/2019,L2,3.482
PHA - 29.7.19 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L1,4.764
PHA - 29.7.19 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L2,3.823
PHA - 29.7.19 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L3,1.983
PHA - 29.7.19 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L4,3.79
PHA - 29.7.19 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L5,2.616
PHA A1 - 28.2.19 - ETOH - 1x P. grandispinis,P. grandispinis,Port Hacking,28/02/2019,L1,4.029
PHA Tow 2 - 10.3.21 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,10/03/2021,L1,2.264
PHA Tow 2 - 10.3.21 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,10/03/2021,L1,3.8
PHA Tow 2 - 10.3.21 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,10/03/2021,L2,4.539
PHA Tow 2 - 10.3.21 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,10/03/2021,L3,3.236
PHA Tow 2 - 10.3.21 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,10/03/2021,L4,1.947
PHA Tow 2 - 10.3.21 - ETOH - 5x P. grandispinis,P. grandispinis,Port Hacking,10/03/2021,L5,1.855
PHA Tow 2 - 11.2.21 - ETOH - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,11/02/2021,L1,2.044
MAI #1 - 1.11.2021 - ETOH - 1x P. bassensis,P. bassensis,Maria Island,1/11/2021,L1,14.077
MAI #2 - 9.10.2020 - ETOH - 1x P. bassensis,P. bassensis,Maria Island,9/10/2020,L1,4.255
